title,link
"Sweetener Market Data Historical Deliveries by Use - West

    ",https://catalog.data.gov/dataset/sweetener-market-data-historical-deliveries-by-use-west
"Math Test Results 2006-2012

    ",https://catalog.data.gov/dataset/math-test-results-2006-2012
"NOAA Monthly U.S. Climate Gridded Dataset (NClimGrid)

    ",https://catalog.data.gov/dataset/noaa-monthly-u-s-climate-gridded-dataset-nclimgrid2
"EMS - Quarterly Cardiac Arrest Measures

    ",https://catalog.data.gov/dataset/ems-quarterly-cardiac-arrest-measures
"Transportation Network Providers - Trips (2023-2024)

    ",https://catalog.data.gov/dataset/transportation-network-providers-trips-2023
"USDA Rural Development Property Eligibility (SFH/MFH)

    ",https://catalog.data.gov/dataset/usda-rural-development-property-eligibility-sfh-mfh
"TIGER/Line Shapefile, 2020, Nation, U.S., 2010 5-Digit ZIP Code Tabulation Areas (ZCTA5)

    ",https://catalog.data.gov/dataset/tiger-line-shapefile-2020-nation-u-s-2010-5-digit-zip-code-tabulation-areas-zcta5
"Community Resilience Estimates: Community Resilience Estimates

    ",https://catalog.data.gov/dataset/community-resilience-estimates-community-resilience-estimates
"Premarket Notifications (510(k)s)

    ",https://catalog.data.gov/dataset/premarket-notifications-510ks
"NASA Images

    ",https://catalog.data.gov/dataset/nasa-images
"Utah FORGE: Deep Well 58-32 (MU-ESW1) Core Data

    ",https://catalog.data.gov/dataset/utah-forge-deep-well-58-32-mu-esw1-core-data-749b6
"BLM WY Surface Management Agency

    ",https://catalog.data.gov/dataset/blm-wy-surface-management-agency
"FHA Single Family REO Properties For Sale

            NGDA
        

    ",https://catalog.data.gov/dataset/fha-single-family-reo-properties-for-sale
"Site Plan Cases

    ",https://catalog.data.gov/dataset/site-plan-cases
"NEH grant data, 2020-2029 (CSV)

    ",https://catalog.data.gov/dataset/neh-grant-data-2020-2029-csv
"MetaCompare 2.0: Data used for pipeline benchmarking and source code

    ",https://catalog.data.gov/dataset/metacompare-2-0-data-used-for-pipeline-benchmarking-and-source-code
"Unified Field Study 3 (UFS-3)

    ",https://catalog.data.gov/dataset/unified-field-study-3-ufs-3
"PFAS in leachate and wastewater_All Results

    ",https://catalog.data.gov/dataset/pfas-in-leachate-and-wastewater-all-results
"Global Human Settlement Layer: Population and Built-Up Estimates, and Degree of Urbanization Settlement Model Grid

    ",https://catalog.data.gov/dataset/global-human-settlement-layer-population-and-built-up-estimates-and-degree-of-urbanization-35606
"National Park Service Trails

    ",https://catalog.data.gov/dataset/national-park-service-trails
"Smart Streetlight RFI Responses

    ",https://catalog.data.gov/dataset/smart-streetlight-rfi-responses
"Hate Crimes

    ",https://catalog.data.gov/dataset/hate-crimes-63992
"Country Travel Information

    ",https://catalog.data.gov/dataset/country-travel-information
"Healthcare Payments Data Snapshot

    ",https://catalog.data.gov/dataset/healthcare-payments-data-snapshot-29291
"PLACES: County Data (GIS Friendly Format), 2024 release

    ",https://catalog.data.gov/dataset/places-county-data-gis-friendly-format-2020-release-9c9e8
"Personal Income Tax Filers, Summary Dataset 4 - County-level Major Items and Income & Deduction Components by Wide Income Range: Beginning Tax Year 2015

    ",https://catalog.data.gov/dataset/personal-income-tax-filers-summary-dataset-4-county-level-major-items-and-income-deduction
"Boundaries - Neighborhoods

    ",https://catalog.data.gov/dataset/boundaries-neighborhoods
"BRFSS Prevalence and Trends Data: Tobacco Use - Four Level Smoking Data for 1995-2010

    ",https://catalog.data.gov/dataset/brfss-prevalence-and-trends-data-tobacco-use-four-level-smoking-data-for-1995-2010
"Hospital Annual Financial Disclosure Report – Complete Data Set

    ",https://catalog.data.gov/dataset/hospital-annual-financial-disclosure-report-complete-data-set-ee650
"NM GPS Roads

    ",https://catalog.data.gov/dataset/nm-gps-roads
"Business Employment Dynamics

    ",https://catalog.data.gov/dataset/business-employment-dynamics-4a2f5
"DCYF Licensed Childcare Center and School Age Program Providers

    ",https://catalog.data.gov/dataset/dcyf-licensed-childcare-center-and-school-age-program-providers
"Supporting data for ""Lee, S., Cherry, J., Safoutin, M., Neam, A., McDonald, J., Newman, K.  2018. Modeling and Controls Development of 48 V Mild Hybrid Electric Vehicles. SAE 2018-01-0413"" V1

    ",https://catalog.data.gov/dataset/supporting-data-for-lee-s-cherry-j-safoutin-m-neam-a-mcdonald-j-newman-k-2018-modeling-and
"ServiceNow

    ",https://catalog.data.gov/dataset/servicenow-9919e
"2013 FEMA Firm Panels

    ",https://catalog.data.gov/dataset/2013-fema-firm-panels
"GODAE, SFCOBS - Surface Temperature Observations, 1998-present

    ",https://catalog.data.gov/dataset/godae-sfcobs-surface-temperature-observations-1998-present
"TIGER/Line Shapefile, Current, State, Virginia, State Legislative District (SLD) Lower Chamber

    ",https://catalog.data.gov/dataset/tiger-line-shapefile-current-state-virginia-state-legislative-district-sld-lower-chamber
"Consolidated State Performance Report, 2011-12

    ",https://catalog.data.gov/dataset/consolidated-state-performance-report-2011-12-4629f
"TIGER/Line Shapefile, 2021, Nation, U.S., Counties and Equivalent Entities

    ",https://catalog.data.gov/dataset/tiger-line-shapefile-2021-nation-u-s-counties-and-equivalent-entities
"2020 Public Use Microdata Areas (PUMAs)

    ",https://catalog.data.gov/dataset/2020-public-use-microdata-areas-pumas
"Digital Elevation Model (DEM) from the Hydrologic Derivatives for Modeling and Analysis (HDMA) database -- Africa

    ",https://catalog.data.gov/dataset/digital-elevation-model-dem-from-the-hydrologic-derivatives-for-modeling-and-analysis-hdma
"Ocean Color

    ",https://catalog.data.gov/dataset/ocean-color
"EPA Dynamically Downscaled Ensemble (EDDE), Version 1

    ",https://catalog.data.gov/dataset/epa-dynamically-downscaled-ensemble-edde-version-1
"Daymet: Daily Surface Weather Data on a 1-km Grid for North America, Version 3

    ",https://catalog.data.gov/dataset/daymet-daily-surface-weather-data-on-a-1-km-grid-for-north-america-version-3-0a4f9
"Third Generation Simulation Data (TGSIM) Foggy Bottom Trajectories

    ",https://catalog.data.gov/dataset/third-generation-simulation-data-tgsim-foggy-bottom-trajectories
"TIGER/Line Shapefile, 2023, County, Travis County, TX, Topological Faces (Polygons With All Geocodes)

    ",https://catalog.data.gov/dataset/tiger-line-shapefile-2023-county-travis-county-tx-topological-faces-polygons-with-all-geocodes
"TIGER/Line Shapefile, 2023, State, Florida, Primary and Secondary Roads

    ",https://catalog.data.gov/dataset/tiger-line-shapefile-2023-state-florida-primary-and-secondary-roads
"ServiceNow

    ",https://catalog.data.gov/dataset/servicenow
"Dairy production systems for six regions of the U.S. in 1971 and 2020

    ",https://catalog.data.gov/dataset/dairy-production-systems-for-six-regions-of-the-u-s-in-1971-and-2020-e3c07
"Real Property Tax Rates

    ",https://catalog.data.gov/dataset/real-property-tax-rates
"Number of Drug and Alcohol-Related Intoxication Deaths by Place of Occurrence, 2007-2016[1][2]

    ",https://catalog.data.gov/dataset/number-of-drug-and-alcohol-related-intoxication-deaths-by-place-of-occurrence-2007-201612
"Interview records

    ",https://catalog.data.gov/dataset/interview-records-b52a9
"World Magnetic Model 2015

    ",https://catalog.data.gov/dataset/world-magnetic-model-20152
"BOEM Offshore Marine Cadastre Data Collection

            NGDA
        

    ",https://catalog.data.gov/dataset/boem-omc-data-collection
"Congressional District

    ",https://catalog.data.gov/dataset/congressional-district
"Employer Database

    ",https://catalog.data.gov/dataset/employer-database
"Long Term SSN Fraud

    ",https://catalog.data.gov/dataset/long-term-ssn-fraud
"Local Law 8 of 2020 Report – Monthly Complaints of Illegal Parking of Vehicles Operated on Behalf of the City

    ",https://catalog.data.gov/dataset/local-law-8-of-2020-report-monthly-complaints-of-illegal-parking-of-vehicles-operated-on-b
"PLOSONE Caribou Diet and Hormone Data

    ",https://catalog.data.gov/dataset/plosone-caribou-diet-and-hormone-data
"Environmental Justice Block Groups 2023

    ",https://catalog.data.gov/dataset/environmental-justice-block-groups-2023
"Collection
            
Carrier Safety Measurement System (CSMS, or SMS) - Raw Data

    ",https://catalog.data.gov/dataset/carrier-safety-measurement-system-csms-or-sms-raw-data
"Illegal Immigration and Crime in San Diego and El Paso Counties, 1985-1986

    ",https://catalog.data.gov/dataset/illegal-immigration-and-crime-in-san-diego-and-el-paso-counties-1985-1986-9fc89
"Combined wildfire datasets for the United States and certain territories, 1800s-Present (summary rasters)

    ",https://catalog.data.gov/dataset/combined-wildfire-datasets-for-the-united-states-and-certain-territories-1800s-present-sum
"LiDAR Surveys over Selected Forest Research Sites, Brazilian Amazon, 2008-2018

    ",https://catalog.data.gov/dataset/lidar-surveys-over-selected-forest-research-sites-brazilian-amazon-2008-2018-1581a
"ODCR Overview

    ",https://catalog.data.gov/dataset/odcr-overview
"TIGER/Line Shapefile, 2021, State, New Hampshire, Places

    ",https://catalog.data.gov/dataset/tiger-line-shapefile-2021-state-new-hampshire-places
"PRIVATE Patent Application Information Retrieval (PAIR)

    ",https://catalog.data.gov/dataset/private-patent-application-information-retrieval-pair
"Foreign Affairs Manual (2 FAM) - 2 FAM 1400 Protocol, sections 1410-1430

    ",https://catalog.data.gov/dataset/foreign-affairs-manual-2-fam-2-fam-1400-protocol-sections-1410-1430
"Pension Insurance Data Tables

    ",https://catalog.data.gov/dataset/pension-insurance-data-tables
"Accession ZIP Code Profile - 2008

    ",https://catalog.data.gov/dataset/accession-zip-code-profile-2008
"Ground Surface Elevation for Idaho (1/3 arc second, ~10-meter)

    ",https://catalog.data.gov/dataset/ground-surface-elevation-for-idaho-1-3-arc-second-10-meter
"Industry Accounts - Annual Input-Output

    ",https://catalog.data.gov/dataset/industry-accounts-annual-input-output-322fb
"Aerial Imagery of the Pocatello, Idaho (1963, 0.5-meter)

    ",https://catalog.data.gov/dataset/aerial-imagery-of-the-pocatello-idaho-1963-0-5-meter
"65N 1W.tif

    ",https://catalog.data.gov/dataset/65n-1w-tif
"Administrative and Proclaimed Forest/District Boundaries for the Boise, Payette, and Sawtooth Forests for Idaho [Historical]

    ",https://catalog.data.gov/dataset/administrative-and-proclaimed-forest-district-boundaries-for-the-boise-payette-and-sawtoot
"Modeling Results for Policy Analyses

    ",https://catalog.data.gov/dataset/modeling-results-for-policy-analyses
"Normalized Ground Snow Loads for Idaho - 2015 Edition

    ",https://catalog.data.gov/dataset/normalized-ground-snow-loads-for-idaho-2015-edition
"Federal Fleet Report

    ",https://catalog.data.gov/dataset/federal-fleet-report
"EM Groundwater Database

    ",https://catalog.data.gov/dataset/em-groundwater-database
"Federal Mail Expenditures

    ",https://catalog.data.gov/dataset/federal-mail-expenditures
"Ada County 4-H Clubs & Programs

    ",https://catalog.data.gov/dataset/ada-county-4-h-clubs-programs
"Schedule Sales Query Report Generation System

    ",https://catalog.data.gov/dataset/schedule-sales-query-report-generation-system
"Accession ZIP Code Profile - 2004

    ",https://catalog.data.gov/dataset/accession-zip-code-profile-2004
"Cores

    ",https://catalog.data.gov/dataset/cores
"Historic Large Fires for Boise National Forest, Idaho for 1900 - 1997

    ",https://catalog.data.gov/dataset/historic-large-fires-for-boise-national-forest-idaho-for-1900-1997
"U.S. Sub-Saharan Africa Trade Data

    ",https://catalog.data.gov/dataset/u-s-sub-saharan-africa-trade-data
"SAIL FY2017 Hospital Performance - All Facilities

    ",https://catalog.data.gov/dataset/sail-fy2017-hospital-performance-all-facilities
"Louisville Metro KY - Expenditures Data For Fiscal Year 2023

    ",https://catalog.data.gov/dataset/louisville-metro-ky-expenditures-data-for-fiscal-year-2023
"Broadband Summary API - By Geography Type and Geography ID

    ",https://catalog.data.gov/dataset/broadband-summary-api-by-geography-type-and-geography-id
"Design for the Environment Products (Online Search)

    ",https://catalog.data.gov/dataset/design-for-the-environment-products-online-search
"Yucca Mountain License Support Network (LSN)

    ",https://catalog.data.gov/dataset/yucca-mountain-license-support-network-lsn
"Cone Penetration Tests at the PacWave South Test Site

    ",https://catalog.data.gov/dataset/cone-penetration-tests-at-the-pacwave-south-test-site-59f5d
"TIGER/Line Shapefile, 2023, County, Juneau City and Borough, AK, All Lines

    ",https://catalog.data.gov/dataset/tiger-line-shapefile-2023-county-juneau-city-and-borough-ak-all-lines
"EPA ORD 2019 benthic survey of the Three Bays estuary, Barnstable, MA

    ",https://catalog.data.gov/dataset/epa-ord-2019-benthic-survey-of-the-three-bays-estuary-barnstable-ma
"Statewide Levee

    ",https://catalog.data.gov/dataset/statewide-levee
"A-2, Personal Exemptions, Dependent Exemptions, and Standard Deductions

    ",https://catalog.data.gov/dataset/a-2-personal-exemptions-dependent-exemptions-and-standard-deductions
